"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071351","cellular response to interleukin-18","2/24","16/25615",0.125,133.411458333333,16.2246282583276,0.000100153674097406,0.000770614732574801,0.000266554710652255,"Akt1/Pik3r1",2
"GO:0015800","acidic amino acid transport","3/24","98/25615",0.0306122448979592,32.672193877551,9.62004433007585,0.00010367645865577,0.000794251826745509,0.00027473075314275,"Ntrk2/Grin2b/Bdnf",3
"GO:0150076","neuroinflammatory response","3/24","99/25615",0.0303030303030303,32.3421717171717,9.56843875235862,0.00010685066430536,0.000809926617288243,0.000280152644369373,"Mapk3/Mapk1/Jun",3
"GO:1905477","positive regulation of protein localization to membrane","3/24","99/25615",0.0303030303030303,32.3421717171717,9.56843875235862,0.00010685066430536,0.000809926617288243,0.000280152644369373,"Pik3ca/Akt1/Dlg4",3
"GO:0099504","synaptic vesicle cycle","4/24","269/25615",0.0148698884758364,15.8705080545229,7.50840908185081,0.000107101533387151,0.000809926617288243,0.000280152644369373,"Syp/Actb/Syn1/Camk2a",4
"GO:0032890","regulation of organic acid transport","3/24","100/25615",0.03,32.01875,9.51759457980344,0.00011008765121739,0.00082278453150976,0.000284600181458959,"Akt1/Grin2b/Akt2",3
"GO:0006814","sodium ion transport","4/24","271/25615",0.014760147601476,15.7533825338253,7.47720630842917,0.000110202695480308,0.00082278453150976,0.000284600181458959,"Grin1/Akt1/Grin2a/Akt2",4
"GO:0044706","multi-multicellular organism process","4/24","271/25615",0.014760147601476,15.7533825338253,7.47720630842917,0.000110202695480308,0.00082278453150976,0.000284600181458959,"Fos/Akt1/Mapk3/Mapk1",4
"GO:0061308","cardiac neural crest cell development involved in heart development","2/24","17/25615",0.117647058823529,125.563725490196,15.7330791361165,0.000113442538609024,0.000825974186070664,0.000285703479141475,"Mapk3/Mapk1",2
"GO:0071294","cellular response to zinc ion","2/24","17/25615",0.117647058823529,125.563725490196,15.7330791361165,0.000113442538609024,0.000825974186070664,0.000285703479141475,"Grin2a/Creb1",2
"GO:0098828","modulation of inhibitory postsynaptic potential","2/24","17/25615",0.117647058823529,125.563725490196,15.7330791361165,0.000113442538609024,0.000825974186070664,0.000285703479141475,"Grin2b/Grin2a",2
"GO:0150078","positive regulation of neuroinflammatory response","2/24","17/25615",0.117647058823529,125.563725490196,15.7330791361165,0.000113442538609024,0.000825974186070664,0.000285703479141475,"Mapk3/Mapk1",2
"GO:1902950","regulation of dendritic spine maintenance","2/24","17/25615",0.117647058823529,125.563725490196,15.7330791361165,0.000113442538609024,0.000825974186070664,0.000285703479141475,"Grin1/Grin2b",2
"GO:1903358","regulation of Golgi organization","2/24","17/25615",0.117647058823529,125.563725490196,15.7330791361165,0.000113442538609024,0.000825974186070664,0.000285703479141475,"Mapk3/Mapk1",2
"GO:0034620","cellular response to unfolded protein","3/24","102/25615",0.0294117647058824,31.390931372549,9.4181158056121,0.00011675221185562,0.000843104087252471,0.000291628691390872,"Akt1/Pik3r1/Akt2",3
"GO:0051591","response to cAMP","3/24","102/25615",0.0294117647058824,31.390931372549,9.4181158056121,0.00011675221185562,0.000843104087252471,0.000291628691390872,"Fos/Jun/Pik3r1",3
"GO:0043525","positive regulation of neuron apoptotic process","3/24","104/25615",0.0288461538461538,30.7872596153846,9.32146501438428,0.000123674611426162,0.00088944761360366,0.000307658861506971,"Jun/Bdnf/Egr1",3
"GO:0001967","suckling behavior","2/24","18/25615",0.111111111111111,118.587962962963,15.2828827173356,0.000127549822329274,0.000898971147776726,0.000310953040541684,"Grin1/Grin2b",2
"GO:0042921","nuclear receptor-mediated glucocorticoid signaling pathway","2/24","18/25615",0.111111111111111,118.587962962963,15.2828827173356,0.000127549822329274,0.000898971147776726,0.000310953040541684,"Ntrk2/Bdnf",2
"GO:0043217","myelin maintenance","2/24","18/25615",0.111111111111111,118.587962962963,15.2828827173356,0.000127549822329274,0.000898971147776726,0.000310953040541684,"Akt1/Akt2",2
"GO:0061307","cardiac neural crest cell differentiation involved in heart development","2/24","18/25615",0.111111111111111,118.587962962963,15.2828827173356,0.000127549822329274,0.000898971147776726,0.000310953040541684,"Mapk3/Mapk1",2
"GO:2000310","regulation of NMDA receptor activity","2/24","18/25615",0.111111111111111,118.587962962963,15.2828827173356,0.000127549822329274,0.000898971147776726,0.000310953040541684,"Grin2a/Dlg4",2
"GO:0048814","regulation of dendrite morphogenesis","3/24","106/25615",0.0283018867924528,30.2063679245283,9.22750868586812,0.000130859296522867,0.000918621834554946,0.00031775018950195,"Grin1/Camk2b/Dlg4",3
"GO:0090150","establishment of protein localization to membrane","4/24","284/25615",0.0140845070422535,15.0322769953052,7.28218732867376,0.000131977098622118,0.000922792253064177,0.000319192732256502,"Akt1/Grin2a/Akt2/Camk2a",4
"GO:0002573","myeloid leukocyte differentiation","4/24","289/25615",0.013840830449827,14.7722029988466,7.21057221320597,0.000141129386191334,0.00098288529039182,0.000339978841709101,"Fos/Jun/Pik3r1/Creb1",4
"GO:0034976","response to endoplasmic reticulum stress","4/24","292/25615",0.0136986301369863,14.6204337899543,7.16845366934831,0.000146836948092996,0.00101860906511756,0.000352335652490032,"Akt1/Jun/Pik3r1/Akt2",4
"GO:0006094","gluconeogenesis","3/24","111/25615",0.027027027027027,28.8457207207207,9.00360632600452,0.000149997471207151,0.00103240446979297,0.000357107466401893,"Akt1/Gapdh/Creb1",3
"GO:0010586","miRNA metabolic process","3/24","111/25615",0.027027027027027,28.8457207207207,9.00360632600452,0.000149997471207151,0.00103240446979297,0.000357107466401893,"Fos/Jun/Egr1",3
"GO:0045913","positive regulation of carbohydrate metabolic process","3/24","112/25615",0.0267857142857143,28.5881696428571,8.96059727389672,0.000154031168625027,0.00105604248683773,0.000365283828113417,"Akt1/Akt2/Creb1",3
"GO:0031958","nuclear receptor-mediated corticosteroid signaling pathway","2/24","20/25615",0.1,106.729166666667,14.485481477834,0.000158213980803259,0.00105997351397469,0.000366643565679756,"Ntrk2/Bdnf",2
"GO:0036092","phosphatidylinositol-3-phosphate biosynthetic process","2/24","20/25615",0.1,106.729166666667,14.485481477834,0.000158213980803259,0.00105997351397469,0.000366643565679756,"Pik3ca/Pik3r1",2
"GO:0070673","response to interleukin-18","2/24","20/25615",0.1,106.729166666667,14.485481477834,0.000158213980803259,0.00105997351397469,0.000366643565679756,"Akt1/Pik3r1",2
"GO:1900102","negative regulation of endoplasmic reticulum unfolded protein response","2/24","20/25615",0.1,106.729166666667,14.485481477834,0.000158213980803259,0.00105997351397469,0.000366643565679756,"Akt1/Akt2",2
"GO:1902001","fatty acid transmembrane transport","2/24","20/25615",0.1,106.729166666667,14.485481477834,0.000158213980803259,0.00105997351397469,0.000366643565679756,"Akt1/Akt2",2
"GO:2000641","regulation of early endosome to late endosome transport","2/24","20/25615",0.1,106.729166666667,14.485481477834,0.000158213980803259,0.00105997351397469,0.000366643565679756,"Mapk3/Mapk1",2
"GO:0090316","positive regulation of intracellular protein transport","3/24","114/25615",0.0263157894736842,28.0866228070175,8.87624692346424,0.000162308979266525,0.00107889282412837,0.000373187732343824,"Akt1/Mapk1/Pik3r1",3
"GO:1900182","positive regulation of protein localization to nucleus","3/24","114/25615",0.0263157894736842,28.0866228070175,8.87624692346424,0.000162308979266525,0.00107889282412837,0.000373187732343824,"Akt1/Mapk1/Pik3r1",3
"GO:0007626","locomotory behavior","4/24","300/25615",0.0133333333333333,14.2305555555556,7.05911792971847,0.000162874853131752,0.00107889282412837,0.000373187732343824,"Grin1/Grin2a/Egr1/Dlg4",4
"GO:0019319","hexose biosynthetic process","3/24","115/25615",0.0260869565217391,27.8423913043478,8.83488148684847,0.000166554174102966,0.0010991327893986,0.000380188712026876,"Akt1/Gapdh/Creb1",3
"GO:0043278","response to morphine","2/24","21/25615",0.0952380952380952,101.646825396825,14.1299732777815,0.000174768026629368,0.0011405231960035,0.000394505603970385,"Grin1/Creb1",2
"GO:0044539","long-chain fatty acid import into cell","2/24","21/25615",0.0952380952380952,101.646825396825,14.1299732777815,0.000174768026629368,0.0011405231960035,0.000394505603970385,"Akt1/Akt2",2
"GO:0045725","positive regulation of glycogen biosynthetic process","2/24","21/25615",0.0952380952380952,101.646825396825,14.1299732777815,0.000174768026629368,0.0011405231960035,0.000394505603970385,"Akt1/Akt2",2
"GO:0032386","regulation of intracellular transport","4/24","309/25615",0.0129449838187702,13.8160733549083,6.94101794815457,0.000182394250471099,0.00118589914881947,0.000410201091562503,"Akt1/Mapk3/Mapk1/Pik3r1",4
"GO:0046928","regulation of neurotransmitter secretion","3/24","119/25615",0.0252100840336134,26.906512605042,8.67455300431717,0.000184256099657776,0.00119360017498898,0.000412864867267231,"Ntrk2/Syn1/Camk2a",3
"GO:0014072","response to isoquinoline alkaloid","2/24","22/25615",0.0909090909090909,97.0265151515151,13.7988408437695,0.000192134833805209,0.00122217175871761,0.000422747743770534,"Grin1/Creb1",2
"GO:0031998","regulation of fatty acid beta-oxidation","2/24","22/25615",0.0909090909090909,97.0265151515151,13.7988408437695,0.000192134833805209,0.00122217175871761,0.000422747743770534,"Akt1/Akt2",2
"GO:0036499","PERK-mediated unfolded protein response","2/24","22/25615",0.0909090909090909,97.0265151515151,13.7988408437695,0.000192134833805209,0.00122217175871761,0.000422747743770534,"Akt1/Akt2",2
"GO:0060438","trachea development","2/24","22/25615",0.0909090909090909,97.0265151515151,13.7988408437695,0.000192134833805209,0.00122217175871761,0.000422747743770534,"Mapk3/Mapk1",2
"GO:2000209","regulation of anoikis","2/24","22/25615",0.0909090909090909,97.0265151515151,13.7988408437695,0.000192134833805209,0.00122217175871761,0.000422747743770534,"Pik3ca/Ntrk2",2
"GO:0035967","cellular response to topologically incorrect protein","3/24","121/25615",0.0247933884297521,26.4617768595041,8.59732010629514,0.000193547233144709,0.00122233055484221,0.000422802671159354,"Akt1/Pik3r1/Akt2",3
"GO:0043954","cellular component maintenance","3/24","121/25615",0.0247933884297521,26.4617768595041,8.59732010629514,0.000193547233144709,0.00122233055484221,0.000422802671159354,"Grin1/Grin2b/Dlg4",3
"GO:0045927","positive regulation of growth","4/24","315/25615",0.0126984126984127,13.5529100529101,6.86499346691874,0.000196313454877235,0.00123097618325156,0.000425793183644573,"Akt1/Mapk1/Bdnf/Creb1",4
"GO:0050769","positive regulation of neurogenesis","4/24","315/25615",0.0126984126984127,13.5529100529101,6.86499346691874,0.000196313454877235,0.00123097618325156,0.000425793183644573,"Ntrk2/Bdnf/Camk2b/Dlg4",4
"GO:0045639","positive regulation of myeloid cell differentiation","3/24","122/25615",0.0245901639344262,26.2448770491803,8.55940147549772,0.000198304702972245,0.00123467451108514,0.0004270724308013,"Fos/Jun/Creb1",3
"GO:0046364","monosaccharide biosynthetic process","3/24","122/25615",0.0245901639344262,26.2448770491803,8.55940147549772,0.000198304702972245,0.00123467451108514,0.0004270724308013,"Akt1/Gapdh/Creb1",3
"GO:0006835","dicarboxylic acid transport","3/24","123/25615",0.024390243902439,26.0315040650407,8.52193547687742,0.000203137479654906,0.00126031070123924,0.000435939958191959,"Ntrk2/Grin2b/Bdnf",3
"GO:0031503","protein-containing complex localization","3/24","124/25615",0.0241935483870968,25.8215725806452,8.48491300843206,0.000208046089956482,0.00128225429863181,0.000443530222180429,"Grin2a/Dlg4/Camk2a",3
"GO:1901888","regulation of cell junction assembly","4/24","320/25615",0.0125,13.3411458333333,6.80320921342855,0.000208486816093076,0.00128225429863181,0.000443530222180429,"Grin1/Pik3r1/Bdnf/Dlg4",4
"GO:0032011","ARF protein signal transduction","2/24","23/25615",0.0869565217391304,92.8079710144928,13.489407951729,0.000210312992227352,0.00128225429863181,0.000443530222180429,"Grin2b/Grin2a",2
"GO:0032012","regulation of ARF protein signal transduction","2/24","23/25615",0.0869565217391304,92.8079710144928,13.489407951729,0.000210312992227352,0.00128225429863181,0.000443530222180429,"Grin2b/Grin2a",2
"GO:0038128","ERBB2 signaling pathway","2/24","23/25615",0.0869565217391304,92.8079710144928,13.489407951729,0.000210312992227352,0.00128225429863181,0.000443530222180429,"Mapk3/Mapk1",2
"GO:0008637","apoptotic mitochondrial changes","3/24","125/25615",0.024,25.615,8.44832522301729,0.000213031059175211,0.00129434733195421,0.00044771318788547,"Akt1/Jun/Camk2a",3
"GO:0007173","epidermal growth factor receptor signaling pathway","3/24","126/25615",0.0238095238095238,25.4117063492064,8.41216351923651,0.000218092911146165,0.00131915405498575,0.000456293803594449,"Akt1/Mapk3/Mapk1",3
"GO:1904062","regulation of monoatomic cation transmembrane transport","4/24","324/25615",0.0123456790123457,13.1764403292181,6.75476966273674,0.00021861122818152,0.00131915405498575,0.000456293803594449,"Grin1/Akt1/Grin2b/Grin2a",4
"GO:0051259","protein complex oligomerization","4/24","325/25615",0.0123076923076923,13.1358974358974,6.74279348160926,0.000221196834780432,0.00133020076069325,0.000460114845833914,"Grin1/Syp/Grin2b/Arc",4
"GO:0010566","regulation of ketone biosynthetic process","2/24","24/25615",0.0833333333333333,88.9409722222222,13.1993927057668,0.00022930109353324,0.001364961239208,0.000472138453612183,"Creb1/Egr1",2
"GO:0033145","positive regulation of intracellular steroid hormone receptor signaling pathway","2/24","24/25615",0.0833333333333333,88.9409722222222,13.1993927057668,0.00022930109353324,0.001364961239208,0.000472138453612183,"Ntrk2/Bdnf",2
"GO:0038203","TORC2 signaling","2/24","24/25615",0.0833333333333333,88.9409722222222,13.1993927057668,0.00022930109353324,0.001364961239208,0.000472138453612183,"Pik3ca/Akt1",2
"GO:0010906","regulation of glucose metabolic process","3/24","129/25615",0.0232558139534884,24.8207364341085,8.30615238953743,0.000233744980025687,0.00137745369500087,0.000476459579070138,"Akt1/Akt2/Creb1",3
"GO:0046889","positive regulation of lipid biosynthetic process","3/24","129/25615",0.0232558139534884,24.8207364341085,8.30615238953743,0.000233744980025687,0.00137745369500087,0.000476459579070138,"Akt1/Mapk1/Creb1",3
"GO:1901890","positive regulation of cell junction assembly","3/24","129/25615",0.0232558139534884,24.8207364341085,8.30615238953743,0.000233744980025687,0.00137745369500087,0.000476459579070138,"Pik3r1/Bdnf/Dlg4",3
"GO:0033555","multicellular organismal response to stress","3/24","131/25615",0.0229007633587786,24.4417938931298,8.23746131102887,0.000244573644390454,0.00143646253805327,0.000496870667024817,"Akt1/Grin2b/Bdnf",3
"GO:0010759","positive regulation of macrophage chemotaxis","2/24","25/25615",0.08,85.3833333333333,12.9268358332179,0.000249097731099379,0.0014437835598589,0.000499402999676387,"Mapk3/Mapk1",2
"GO:0045542","positive regulation of cholesterol biosynthetic process","2/24","25/25615",0.08,85.3833333333333,12.9268358332179,0.000249097731099379,0.0014437835598589,0.000499402999676387,"Akt1/Mapk1",2
"GO:0051412","response to corticosterone","2/24","25/25615",0.08,85.3833333333333,12.9268358332179,0.000249097731099379,0.0014437835598589,0.000499402999676387,"Fos/Npas4",2
"GO:0106120","positive regulation of sterol biosynthetic process","2/24","25/25615",0.08,85.3833333333333,12.9268358332179,0.000249097731099379,0.0014437835598589,0.000499402999676387,"Akt1/Mapk1",2
"GO:0016079","synaptic vesicle exocytosis","3/24","133/25615",0.0225563909774436,24.0742481203008,8.17028710903107,0.000255722287986564,0.00147249239030172,0.000509333349653322,"Syp/Syn1/Camk2a",3
"GO:0043255","regulation of carbohydrate biosynthetic process","3/24","133/25615",0.0225563909774436,24.0742481203008,8.17028710903107,0.000255722287986564,0.00147249239030172,0.000509333349653322,"Akt1/Akt2/Creb1",3
"GO:0006986","response to unfolded protein","3/24","134/25615",0.0223880597014925,23.8945895522388,8.13725118663501,0.00026141788524336,0.00150038538696677,0.000518981503706172,"Akt1/Pik3r1/Akt2",3
"GO:0140354","lipid import into cell","2/24","26/25615",0.0769230769230769,82.099358974359,12.6700442995402,0.000269701500039518,0.00154290273723906,0.000533688204111007,"Akt1/Akt2",2
"GO:0090596","sensory organ morphogenesis","4/24","343/25615",0.0116618075801749,12.4465500485909,6.53585727932083,0.000271613612162614,0.00154881289524442,0.000535732520668212,"Mapk3/Mapk1/Ntrk2/Bdnf",4
"GO:0060716","labyrinthine layer blood vessel development","2/24","27/25615",0.0740740740740741,79.0586419753086,12.4275465190845,0.00029111099720284,0.00164413244405964,0.000568703438144772,"Akt1/Mapk1",2
"GO:0070875","positive regulation of glycogen metabolic process","2/24","27/25615",0.0740740740740741,79.0586419753086,12.4275465190845,0.00029111099720284,0.00164413244405964,0.000568703438144772,"Akt1/Akt2",2
"GO:0030316","osteoclast differentiation","3/24","139/25615",0.0215827338129496,23.035071942446,7.97731879270299,0.000291129013931106,0.00164413244405964,0.000568703438144772,"Fos/Pik3r1/Creb1",3
"GO:0051588","regulation of neurotransmitter transport","3/24","140/25615",0.0214285714285714,22.8705357142857,7.94633806769361,0.000297321413397496,0.00167373907478079,0.000578944336159914,"Ntrk2/Syn1/Camk2a",3
"GO:0070588","calcium ion transmembrane transport","4/24","356/25615",0.0112359550561798,11.9920411985019,6.39581605778768,0.000312837949332314,0.00175547919338706,0.00060721814503322,"Grin1/Akt1/Grin2b/Grin2a",4
"GO:0021987","cerebral cortex development","3/24","145/25615",0.0206896551724138,22.0818965517241,7.79614488642573,0.000329561899008981,0.00183762046219565,0.000635630711279813,"Fos/Grin1/Ntrk2",3
"GO:0038127","ERBB signaling pathway","3/24","145/25615",0.0206896551724138,22.0818965517241,7.79614488642573,0.000329561899008981,0.00183762046219565,0.000635630711279813,"Akt1/Mapk3/Mapk1",3
"GO:0046683","response to organophosphorus","3/24","146/25615",0.0205479452054795,21.9306506849315,7.76701074521118,0.000336269179119399,0.00184621137173125,0.000638602296572312,"Fos/Jun/Pik3r1",3
"GO:0097062","dendritic spine maintenance","2/24","29/25615",0.0689655172413793,73.6063218390805,11.9804445281823,0.000336341572262049,0.00184621137173125,0.000638602296572312,"Grin1/Grin2b",2
"GO:0098974","postsynaptic actin cytoskeleton organization","2/24","29/25615",0.0689655172413793,73.6063218390805,11.9804445281823,0.000336341572262049,0.00184621137173125,0.000638602296572312,"Actb/Camk2b",2
"GO:0099550","trans-synaptic signaling, modulating synaptic transmission","2/24","29/25615",0.0689655172413793,73.6063218390805,11.9804445281823,0.000336341572262049,0.00184621137173125,0.000638602296572312,"Ntrk2/Bdnf",2
"GO:0099637","neurotransmitter receptor transport","2/24","29/25615",0.0689655172413793,73.6063218390805,11.9804445281823,0.000336341572262049,0.00184621137173125,0.000638602296572312,"Grin2a/Camk2a",2
"GO:0071675","regulation of mononuclear cell migration","3/24","148/25615",0.0202702702702703,21.6342905405405,7.70960628303646,0.000349946880059138,0.00191492671634845,0.000662370851762802,"Akt1/Mapk3/Mapk1",3
"GO:0046822","regulation of nucleocytoplasmic transport","3/24","149/25615",0.0201342281879195,21.4890939597315,7.6813263311118,0.000356918283965555,0.00194702791438795,0.000673474617617912,"Akt1/Mapk1/Pik3r1",3
"GO:0032891","negative regulation of organic acid transport","2/24","30/25615",0.0666666666666667,71.1527777777778,11.7737140500635,0.000360159852517165,0.00195864709918285,0.000677493679686285,"Akt1/Akt2",2
"GO:0032368","regulation of lipid transport","3/24","151/25615",0.0198675496688742,21.2044701986755,7.62558774553635,0.000371128645789806,0.00201208822732812,0.000695978901740235,"Akt1/Mapk3/Akt2",3
"GO:0043276","anoikis","2/24","31/25615",0.0645161290322581,68.8575268817204,11.5769816833996,0.000384778265710301,0.00206565843545472,0.000714508772404732,"Pik3ca/Ntrk2",2
"GO:1905523","positive regulation of macrophage migration","2/24","31/25615",0.0645161290322581,68.8575268817204,11.5769816833996,0.000384778265710301,0.00206565843545472,0.000714508772404732,"Mapk3/Mapk1",2
"GO:0045333","cellular respiration","4/24","376/25615",0.0106382978723404,11.3541666666667,6.1940355989569,0.000384790165606907,0.00206565843545472,0.000714508772404732,"Pik3ca/Akt1/Gapdh/Bdnf",4
"GO:0035270","endocrine system development","3/24","153/25615",0.0196078431372549,20.9272875816993,7.57091450542632,0.000385698992772192,0.00206565843545472,0.000714508772404732,"Mapk3/Mapk1/Creb1",3
"GO:0051592","response to calcium ion","3/24","154/25615",0.0194805194805195,20.7913961038961,7.54396661560673,0.000393120372876776,0.00209902453639054,0.000726050066652801,"Fos/Akt1/Jun",3
"GO:0035966","response to topologically incorrect protein","3/24","155/25615",0.0193548387096774,20.6572580645161,7.51727232753899,0.000400633201092513,0.0021326758317976,0.000737690009326013,"Akt1/Pik3r1/Akt2",3
"GO:0007517","muscle organ development","4/24","381/25615",0.010498687664042,11.2051618547682,6.14596426219894,0.000404486706326819,0.00214670354381884,0.000742542178069842,"Fos/Bdnf/Creb1/Egr1",4
"GO:0046697","decidualization","2/24","32/25615",0.0625,66.7057291666667,11.3894614246996,0.000410195417340658,0.00216396504597078,0.000748512910936782,"Mapk3/Mapk1",2
"GO:0140467","integrated stress response signaling","2/24","32/25615",0.0625,66.7057291666667,11.3894614246996,0.000410195417340658,0.00216396504597078,0.000748512910936782,"Akt1/Akt2",2
"GO:0043467","regulation of generation of precursor metabolites and energy","3/24","157/25615",0.0191082802547771,20.3941082802548,7.46462845833419,0.000415935124606323,0.00218769459569057,0.000756720933690686,"Pik3ca/Akt1/Akt2",3
"GO:0032388","positive regulation of intracellular transport","3/24","158/25615",0.0189873417721519,20.2650316455696,7.43867105081342,0.000423725177804443,0.00222203500979592,0.000768599241694149,"Akt1/Mapk1/Pik3r1",3
"GO:0050921","positive regulation of chemotaxis","3/24","159/25615",0.0188679245283019,20.1375786163522,7.41295158723055,0.000431608594918391,0.00225665977521129,0.000780575906474305,"Mapk3/Mapk1/Akt2",3
"GO:0036120","cellular response to platelet-derived growth factor stimulus","2/24","33/25615",0.0606060606060606,64.6843434343434,11.2104512235385,0.000436409914632022,0.00226163020465183,0.000782295172049352,"Akt1/Creb1",2
"GO:0048266","behavioral response to pain","2/24","33/25615",0.0606060606060606,64.6843434343434,11.2104512235385,0.000436409914632022,0.00226163020465183,0.000782295172049352,"Akt1/Grin2b",2
"GO:0090314","positive regulation of protein targeting to membrane","2/24","33/25615",0.0606060606060606,64.6843434343434,11.2104512235385,0.000436409914632022,0.00226163020465183,0.000782295172049352,"Grin2a/Akt2",2
"GO:0071456","cellular response to hypoxia","3/24","161/25615",0.0186335403726708,19.8874223602484,7.36221176580177,0.000447657421455979,0.00231311547391623,0.000800103864864985,"Fos/Akt1/Jun",3
"GO:0008202","steroid metabolic process","4/24","392/25615",0.0102040816326531,10.890731292517,6.04329454480275,0.000450349993338901,0.00232022423468756,0.000802562776679667,"Akt1/Mapk1/Creb1/Egr1",4
"GO:0010758","regulation of macrophage chemotaxis","2/24","34/25615",0.0588235294117647,62.781862745098,11.0393217910572,0.000463420366530964,0.00236680198790597,0.000818673965587881,"Mapk3/Mapk1",2
"GO:0070498","interleukin-1-mediated signaling pathway","2/24","34/25615",0.0588235294117647,62.781862745098,11.0393217910572,0.000463420366530964,0.00236680198790597,0.000818673965587881,"Mapk3/Egr1",2
"GO:0090205","positive regulation of cholesterol metabolic process","2/24","34/25615",0.0588235294117647,62.781862745098,11.0393217910572,0.000463420366530964,0.00236680198790597,0.000818673965587881,"Akt1/Mapk1",2
"GO:0030878","thyroid gland development","2/24","35/25615",0.0571428571428571,60.9880952380952,10.8755071797431,0.000491225383705041,0.00246592343614895,0.000852959955511227,"Mapk3/Mapk1",2
"GO:0045540","regulation of cholesterol biosynthetic process","2/24","35/25615",0.0571428571428571,60.9880952380952,10.8755071797431,0.000491225383705041,0.00246592343614895,0.000852959955511227,"Akt1/Mapk1",2
"GO:0051291","protein heterooligomerization","2/24","35/25615",0.0571428571428571,60.9880952380952,10.8755071797431,0.000491225383705041,0.00246592343614895,0.000852959955511227,"Grin1/Grin2b",2
"GO:0099188","postsynaptic cytoskeleton organization","2/24","35/25615",0.0571428571428571,60.9880952380952,10.8755071797431,0.000491225383705041,0.00246592343614895,0.000852959955511227,"Actb/Camk2b",2
"GO:0106118","regulation of sterol biosynthetic process","2/24","35/25615",0.0571428571428571,60.9880952380952,10.8755071797431,0.000491225383705041,0.00246592343614895,0.000852959955511227,"Akt1/Mapk1",2
"GO:0120255","olefinic compound biosynthetic process","2/24","35/25615",0.0571428571428571,60.9880952380952,10.8755071797431,0.000491225383705041,0.00246592343614895,0.000852959955511227,"Creb1/Egr1",2
"GO:0032535","regulation of cellular component size","4/24","402/25615",0.0099502487562189,10.6198175787728,5.95344432034708,0.000495172750881803,0.00247867723594812,0.000857371479547141,"Pik3ca/Akt1/Bdnf/Creb1",4
"GO:0022898","regulation of transmembrane transporter activity","3/24","169/25615",0.0177514792899408,18.9460059171598,7.16806760260917,0.000515681706281328,0.0025740259673306,0.000890352491238673,"Grin2a/Arc/Dlg4",3
"GO:0036119","response to platelet-derived growth factor","2/24","36/25615",0.0555555555555556,59.2939814814815,10.7184968124099,0.000519823578540995,0.00258737046720123,0.000894968337720001,"Akt1/Creb1",2
"GO:0060416","response to growth hormone","2/24","37/25615",0.0540540540540541,57.6914414414414,10.5678287040415,0.000549213565142963,0.00272595577966733,0.000942904830890365,"Akt1/Pik3r1",2
"GO:0050770","regulation of axonogenesis","3/24","175/25615",0.0171428571428571,18.2964285714286,7.03100818648725,0.000570824549825438,0.00282526083368658,0.00097725432983125,"Grin1/Ntrk2/Bdnf",3
"GO:0001975","response to amphetamine","2/24","38/25615",0.0526315789473684,56.1732456140351,10.4230836710954,0.000579393959330671,0.00284371074189594,0.000983636130926428,"Grin1/Grin2a",2
"GO:0005979","regulation of glycogen biosynthetic process","2/24","38/25615",0.0526315789473684,56.1732456140351,10.4230836710954,0.000579393959330671,0.00284371074189594,0.000983636130926428,"Akt1/Akt2",2
"GO:0010962","regulation of glucan biosynthetic process","2/24","38/25615",0.0526315789473684,56.1732456140351,10.4230836710954,0.000579393959330671,0.00284371074189594,0.000983636130926428,"Akt1/Akt2",2
"GO:0072594","establishment of protein localization to organelle","4/24","420/25615",0.00952380952380952,10.1646825396825,5.7994336575226,0.000583758652790145,0.0028571742950451,0.000988293157793842,"Akt1/Mapk1/Pik3r1/Grin2a",4
"GO:0008277","regulation of G protein-coupled receptor signaling pathway","3/24","178/25615",0.0168539325842697,17.9880617977528,6.96500741906491,0.000599756838182174,0.00291925842231213,0.0010097679828656,"Syp/Camk2b/Camk2a",3
"GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","3/24","178/25615",0.0168539325842697,17.9880617977528,6.96500741906491,0.000599756838182174,0.00291925842231213,0.0010097679828656,"Arc/Dlg4/Camk2a",3
"GO:0032872","regulation of stress-activated MAPK cascade","2/24","39/25615",0.0512820512820513,54.732905982906,10.2838803626237,0.000610363378637651,0.00295456118999874,0.00102197916781724,"Mapk3/Mapk1",2
"GO:2000191","regulation of fatty acid transport","2/24","39/25615",0.0512820512820513,54.732905982906,10.2838803626237,0.000610363378637651,0.00295456118999874,0.00102197916781724,"Akt1/Akt2",2
"GO:0071478","cellular response to radiation","3/24","181/25615",0.0165745856353591,17.6899171270718,6.90059960890767,0.000629612642070979,0.0030393903433673,0.00105132147010554,"Pik3r1/Akt2/Egr1",3
"GO:0010959","regulation of metal ion transport","4/24","430/25615",0.00930232558139535,9.92829457364341,5.71784602146579,0.000637580554471062,0.00306944518300003,0.001061717403045,"Grin1/Akt1/Akt2/Camk2a",4
"GO:0060674","placenta blood vessel development","2/24","40/25615",0.05,53.3645833333333,10.1498709788255,0.000642120442309446,0.00307450059605773,0.00106346606435117,"Akt1/Mapk1",2
"GO:0150077","regulation of neuroinflammatory response","2/24","40/25615",0.05,53.3645833333333,10.1498709788255,0.000642120442309446,0.00307450059605773,0.00106346606435117,"Mapk3/Mapk1",2
